ID;Bundesland;Nachname_original;Nachname;GND;Geschlecht;Titel;Erscheinungsjahr;Erscheinungsjahr_k;Lit.preis_Name;Lit.preis_Autor_in_Name;Jug.literatur
970;Niedersachsen;von Eichendorff;von Eichendorff;https://d-nb.info/gnd/118529390;männlich;Die zwei Gesellen;1818;1818;;;nein
2931;Rheinland-Pfalz;von Eichendorff;von Eichendorff;https://d-nb.info/gnd/118529390;männlich;Frische Fahrt;1815;1815;;;nein
2934;Rheinland-Pfalz;von Eichendorff;von Eichendorff;https://d-nb.info/gnd/118529390;männlich;Mondnacht;1837;1837;;;nein
1008;Niedersachsen;von Eichendorff;von Eichendorff;https://d-nb.info/gnd/118529390;männlich;Mondnacht;1837;1837;;;nein
2933;Rheinland-Pfalz;von Eichendorff;von Eichendorff;https://d-nb.info/gnd/118529390;männlich;Sehnsucht;1834;1834;;;nein
2548;Bayern;von Eichendorff;von Eichendorff;https://d-nb.info/gnd/118529390;männlich;unbekannt;unbekannt;1788;;;
1684;Baden-Württemberg;von Eichendorff;von Eichendorff;https://d-nb.info/gnd/118529390;männlich;unbekannt;unbekannt;1788;;;
333;Mecklenburg-Vorpommern;von Eichendorff;von Eichendorff;https://d-nb.info/gnd/118529390;männlich;unbekannt;unbekannt;1788;;;
2935;Rheinland-Pfalz;von Eichendorff;von Eichendorff;https://d-nb.info/gnd/118529390;männlich;unbekannt;unbekannt;1788;;;
3057;Saarland;von Eschenbach;von Eschenbach;https://d-nb.info/gnd/118634933;männlich;Parzival;1200;1200;;;nein
2936;Rheinland-Pfalz;von Eschenbach;von Eschenbach;https://d-nb.info/gnd/118634933;männlich;Parzival;1200;1200;;;nein
1643;Baden-Württemberg;von Eschenbach;von Eschenbach;https://d-nb.info/gnd/118634933;männlich;Parzival;1200;1210;;;nein
2247;Sachsen-Anhalt;von Eschenbach;von Eschenbach;https://d-nb.info/gnd/118634933;männlich;Parzival;1200;1210;;;nein
2937;Rheinland-Pfalz;von Fallersleben;von Fallersleben;https://d-nb.info/gnd/118552589;männlich;Das Lied der Deutschen;1841;1841;;;nein
49;Hessen;von Feuerbach;von Feuerbach;https://d-nb.info/gnd/118532766;männlich;Kaspar Hauser;1832;1832;;;nein
991;Niedersachsen;von Günderrode;von Günderrode;https://d-nb.info/gnd/118543202;weiblich;Der Kuss im Traume;1804;1802;;;nein
331;Mecklenburg-Vorpommern;von Günderrode;von Günderrode;https://d-nb.info/gnd/118543202;weiblich;unbekannt;unbekannt;1780;;;
1007;Niedersachsen;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;An den Mond;1778;1777;;;nein
847;Niedersachsen;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;An Schwager Kronos;1774;1816;;;nein
2939;Rheinland-Pfalz;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;An Schwager Kronos;1774;1774;;;nein
981;Niedersachsen;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Das Göttliche;1785;1783;;;nein
856;Niedersachsen;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Dichtung und Wahrheit;1811;1831;;;nein
1630;Baden-Württemberg;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Die Leiden des jungen Werthers;1774;1774;;;nein
848;Niedersachsen;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Die Leiden des jungen Werthers;1774;1774;;;nein
3007;Saarland;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Die Leiden des jungen Werthers;1774;1774;;;nein
2579;Bayern;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Die Leiden des jungen Werthers;1774;1774;;;nein
2262;Sachsen-Anhalt;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Die Leiden des jungen Werthers;1774;1774;;;nein
8;Hessen;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Die Leiden des jungen Werthers;1774;1774;;;nein
2049;Sachsen;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Die Leiden des jungen Werthers;1774;1774;;;nein
1365;Bremen;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Die Leiden des jungen Werthers;1774;1774;;;nein
2941;Rheinland-Pfalz;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Die Leiden des jungen Werthers;1774;1774;;;nein
2420;Sachsen-Anhalt;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Egmont;1788;1788;;;nein
827;Niedersachsen;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Egmont;1788;1788;;;nein
2418;Sachsen-Anhalt;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Faust I;1808;1808;;;nein
2989;Saarland;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Faust I;1808;1808;;;nein
890;Niedersachsen;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Faust I;1808;1808;;;nein
378;Mecklenburg-Vorpommern;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Faust I;1808;1808;;;nein
1570;Baden-Württemberg;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Faust I;1808;1808;;;nein
2544;Bayern;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Faust I;1808;1808;;;nein
1362;Bremen;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Faust I;1808;1808;;;nein
1811;Nordrhein-Westfalen;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Faust I;1808;1808;;;nein
299;Hessen;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Faust I;1808;1808;;;nein
2532;Baden-Württemberg;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Faust II;1832;1832;;;nein
2990;Saarland;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Faust II;1832;1832;;;nein
2418;Sachsen-Anhalt;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Faust II;1832;1808;;;nein
857;Niedersachsen;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Faust II;1832;1832;;;nein
2949;Rheinland-Pfalz;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Faust;1808;1808;;;nein
2940;Rheinland-Pfalz;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Ganymed;1774;1774;;;nein
2938;Rheinland-Pfalz;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Götz von Berlichingen;1773;1773;;;nein
1606;Baden-Württemberg;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Götz von Berlichingen;1773;1773;;;nein
826;Niedersachsen;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Götz von Berlichingen;1773;1773;;;nein
2580;Bayern;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Götz von Berlichingen;1773;1773;;;nein
982;Niedersachsen;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Grenzen der Menschheit;1789;1789;;;nein
2945;Rheinland-Pfalz;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Grenzen der Menschheit;1789;1789;;;nein
2942;Rheinland-Pfalz;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Gretchentragödie (In: Urfaust);1775;1775;;;nein
2419;Sachsen-Anhalt;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Iphigenie auf Tauris;1787;1786;;;nein
11;Hessen;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Iphigenie auf Tauris;1787;1786;;;nein
2681;Brandenburg;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Iphigenie auf Tauris;1787;1787;;;nein
1519;Baden-Württemberg;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Iphigenie auf Tauris;1787;1786;;;nein
2943;Rheinland-Pfalz;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Iphigenie auf Tauris;1787;1787;;;nein
850;Niedersachsen;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Iphigenie auf Tauris;1787;1786;;;nein
289;Hessen;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Italienische Reise;1813;1813;;;nein
2944;Rheinland-Pfalz;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Lied der Parzen (In: Iphigenie auf Tauris);1787;1787;;;nein
987;Niedersachsen;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Mailied;1774;1771;;;nein
2948;Rheinland-Pfalz;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Natur und Kunst;1800;1800;;;nein
1656;Baden-Württemberg;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Novelle;1828;1797;;;nein
21;Hessen;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Novelle;1828;1797;;;nein
2946;Rheinland-Pfalz;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Prometheus;1789;1789;;;nein
846;Niedersachsen;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Prometheus;1789;1773;;;nein
15;Hessen;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Prometheus;1789;1789;;;nein
852;Niedersachsen;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Römische Elegie V;1795;1795;;;nein
1040;Niedersachsen;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Römische Elegie VII;1795;1795;;;nein
2955;Rheinland-Pfalz;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Seefahrt;unbekannt;unbekannt;;;nein
2947;Rheinland-Pfalz;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Torquato Tasso;1790;1790;;;nein
18;Hessen;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Torquato Tasso;1790;1790;;;nein
2088;Sachsen;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;unbekannt;unbekannt;1749;;;
1681;Baden-Württemberg;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;unbekannt;unbekannt;1749;;;
2545;Bayern;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;unbekannt;unbekannt;1749;;;
1342;Bremen;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;unbekannt;unbekannt;1749;;;
891;Niedersachsen;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Urfaust;1887;1775;;;nein
871;Niedersachsen;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Urworte. Orphisch;1820;1820;;;nein
855;Niedersachsen;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Von deutscher Art und Kunst;1773;1773;;;nein
2951;Rheinland-Pfalz;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Wahlverwandtschaften;1809;1809;;;nein
1631;Baden-Württemberg;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Wahlverwandtschaften;1809;1809;;;nein
2952;Rheinland-Pfalz;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Wanderers Nachtlied;1815;1815;;;nein
2953;Rheinland-Pfalz;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Westöstlicher DIvan;1819;1819;;;nein
851;Niedersachsen;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Wilhelm Meisters Lehrjahre;1795;1796;;;nein
2954;Rheinland-Pfalz;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Wilhelm Meisters Lehrjahre;1795;1795;;;nein
20;Hessen;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Wilhelm Meisters Lehrjahre;1795;1795;;;nein
3068;Rheinland-Pfalz;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Wilhelm Meisters Wanderjahre;1821;1821;;;nein
43;Hessen;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Wilhelm Meisters Wanderjahre;1821;1821;;;nein
2956;Rheinland-Pfalz;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Willkommen und Abschied;1775;1775;;;nein
2950;Rheinland-Pfalz;von Goethe;von Goethe;https://d-nb.info/gnd/118540238;männlich;Zueignung (In: Faust I);1808;1808;;;nein
3064;Saarland;von Grimmelshausen;von Grimmelshausen;https://d-nb.info/gnd/118542273;männlich;Simplicius Simplicissimus;1669;1669;;;nein
1605;Baden-Württemberg;von Grimmelshausen;von Grimmelshausen;https://d-nb.info/gnd/118542273;männlich;Simplicius Simplicissimus;1669;1669;;;nein
2957;Rheinland-Pfalz;von Grimmelshausen;von Grimmelshausen;https://d-nb.info/gnd/118542273;männlich;Simplicius Simplicissimus;1669;1669;;;nein
1679;Baden-Württemberg;von Hoffmannswaldau;von Hoffmannswaldau;https://d-nb.info/gnd/118706187;männlich;unbekannt;unbekannt;1616;;;
973;Niedersachsen;von Hofmannsthal;von Hofmannsthal;https://d-nb.info/gnd/118552759;männlich;Ballade des äußeren Lebens;1896;1894;;;nein
81;Hessen;von Hofmannsthal;von Hofmannsthal;https://d-nb.info/gnd/118552759;männlich;Der Brief des Lord Chandos;1902;1902;;;nein
953;Niedersachsen;von Hofmannsthal;von Hofmannsthal;https://d-nb.info/gnd/118552759;männlich;Ein Brief;1902;1902;;;nein
2958;Rheinland-Pfalz;von Hofmannsthal;von Hofmannsthal;https://d-nb.info/gnd/118552759;männlich;Jedermann. Das Spiel vom Sterben des reichen Mannes;1911;1911;;;nein
3045;Saarland;von Hofmannsthal;von Hofmannsthal;https://d-nb.info/gnd/118552759;männlich;Jedermann. Das Spiel vom Sterben des reichen Mannes;1911;1911;;;nein
1562;Baden-Württemberg;von Hofmannsthal;von Hofmannsthal;https://d-nb.info/gnd/118552759;männlich;Reitergeschichte;1899;1920;;;nein
1172;Bayern;von Hofmannsthal;von Hofmannsthal;https://d-nb.info/gnd/118552759;männlich;unbekannt;unbekannt;1874;;;
2959;Rheinland-Pfalz;von Hofmannsthal;von Hofmannsthal;https://d-nb.info/gnd/118552759;männlich;unbekannt;unbekannt;1874;;;
1713;Baden-Württemberg;von Hofmannsthal;von Hofmannsthal;https://d-nb.info/gnd/118552759;männlich;unbekannt;unbekannt;1874;;;
1011;Niedersachsen;von Hofmannsthal;von Hofmannsthal;https://d-nb.info/gnd/118552759;männlich;Vorfrühling;1892;1892;;;nein
943;Niedersachsen;von Horváth;von Horváth;https://d-nb.info/gnd/118553739;männlich;Der ewige Spießer;1930;1930;;;nein
944;Niedersachsen;von Horváth;von Horváth;https://d-nb.info/gnd/118553739;männlich;Ein Kind unserer Zeit;1938;1938;;;nein
2960;Rheinland-Pfalz;von Horváth;von Horváth;https://d-nb.info/gnd/118553739;männlich;Geschichten aus dem Wiener Wald;1931;1931;Kleist-Preis (1931);;nein
885;Niedersachsen;von Horváth;von Horváth;https://d-nb.info/gnd/118553739;männlich;Geschichten aus dem Wiener Wald;1931;1931;Kleist-Preis (1931);;nein
2430;Sachsen-Anhalt;von Horváth;von Horváth;https://d-nb.info/gnd/118553739;männlich;Geschichten aus dem Wiener Wald;1931;1931;Kleist-Preis (1931);;nein
1546;Baden-Württemberg;von Horváth;von Horváth;https://d-nb.info/gnd/118553739;männlich;Geschichten aus dem Wiener Wald;1931;1931;Kleist-Preis (1931);;nein
901;Niedersachsen;von Horváth;von Horváth;https://d-nb.info/gnd/118553739;männlich;Glaube Liebe Hoffnung;1932;1932;;;nein
2303;Sachsen-Anhalt;von Horváth;von Horváth;https://d-nb.info/gnd/118553739;männlich;Jugend ohne Gott;1937;1937;;;nein
744;Niedersachsen;von Horváth;von Horváth;https://d-nb.info/gnd/118553739;männlich;Jugend ohne Gott;1937;1937;;;nein
2033;Sachsen;von Horváth;von Horváth;https://d-nb.info/gnd/118553739;männlich;Jugend ohne Gott;1937;1937;;;nein
1576;Baden-Württemberg;von Horváth;von Horváth;https://d-nb.info/gnd/118553739;männlich;Jugend ohne Gott;1937;1937;;;nein
128;Hessen;von Horváth;von Horváth;https://d-nb.info/gnd/118553739;männlich;Jugend ohne Gott;1937;1937;;;nein
2600;Bayern;von Horváth;von Horváth;https://d-nb.info/gnd/118553739;männlich;Jugend ohne Gott;1937;1937;;;nein
3046;Saarland;von Horváth;von Horváth;https://d-nb.info/gnd/118553739;männlich;Kasimir und Karoline;1932;1932;;;nein
1547;Baden-Württemberg;von Horváth;von Horváth;https://d-nb.info/gnd/118553739;männlich;Kasimir und Karoline;1932;1932;;;nein
884;Niedersachsen;von Horváth;von Horváth;https://d-nb.info/gnd/118553739;männlich;Kasimir und Karoline;1932;1932;;;nein
1166;Bayern;von Horváth;von Horváth;https://d-nb.info/gnd/118553739;männlich;unbekannt;unbekannt;1901;;;
2610;Bayern;von Keyserling;von Keyserling;https://d-nb.info/gnd/118561812;männlich;Dumala;1907;1907;;;nein
1527;Baden-Württemberg;von Kleist;von Kleist;https://d-nb.info/gnd/118563076;männlich;Amphitryon;1899;1899;;;nein
674;Niedersachsen;von Kleist;von Kleist;https://d-nb.info/gnd/118563076;männlich;Das Bettelweib von Locarno;1810;1810;;;nein
33;Hessen;von Kleist;von Kleist;https://d-nb.info/gnd/118563076;männlich;Das Bettelweib von Locarno;1810;1810;;;nein
28;Hessen;von Kleist;von Kleist;https://d-nb.info/gnd/118563076;männlich;Das Erdbeben in Chili;1807;1807;;;nein
1657;Baden-Württemberg;von Kleist;von Kleist;https://d-nb.info/gnd/118563076;männlich;Das Erdbeben in Chili;1807;1807;;;nein
2028;Sachsen;von Kleist;von Kleist;https://d-nb.info/gnd/118563076;männlich;Das Erdbeben in Chili;1807;1807;;;nein
866;Niedersachsen;von Kleist;von Kleist;https://d-nb.info/gnd/118563076;männlich;Das Erdbeben in Chili;1807;1807;;;nein
1509;Baden-Württemberg;von Kleist;von Kleist;https://d-nb.info/gnd/118563076;männlich;Der zerbrochene Krug;1808;1808;;;nein
831;Niedersachsen;von Kleist;von Kleist;https://d-nb.info/gnd/118563076;männlich;Der zerbrochene Krug;1808;1808;;;nein
2182;Sachsen-Anhalt;von Kleist;von Kleist;https://d-nb.info/gnd/118563076;männlich;Der zerbrochene Krug;1808;1808;;;nein
3047;Saarland;von Kleist;von Kleist;https://d-nb.info/gnd/118563076;männlich;Der zerbrochene Krug;1808;1808;;;nein
868;Niedersachsen;von Kleist;von Kleist;https://d-nb.info/gnd/118563076;männlich;Die Marquise von O.;1808;1808;;;nein
32;Hessen;von Kleist;von Kleist;https://d-nb.info/gnd/118563076;männlich;Die Marquise von O.;1808;1808;;;nein
1812;Nordrhein-Westfalen;von Kleist;von Kleist;https://d-nb.info/gnd/118563076;männlich;Die Marquise von O.;1808;1808;;;nein
2318;Sachsen-Anhalt;von Kleist;von Kleist;https://d-nb.info/gnd/118563076;männlich;Die Marquise von O.;1808;1808;;;nein
1538;Baden-Württemberg;von Kleist;von Kleist;https://d-nb.info/gnd/118563076;männlich;Die Marquise von O.;1808;1808;;;nein
2962;Rheinland-Pfalz;von Kleist;von Kleist;https://d-nb.info/gnd/118563076;männlich;Die Marquise von O.;1808;1808;;;nein
36;Hessen;von Kleist;von Kleist;https://d-nb.info/gnd/118563076;männlich;Die Verlobung in St. Domingo;1811;1811;;;nein
867;Niedersachsen;von Kleist;von Kleist;https://d-nb.info/gnd/118563076;männlich;Die Verlobung in St. Domingo;1811;1811;;;nein
2963;Rheinland-Pfalz;von Kleist;von Kleist;https://d-nb.info/gnd/118563076;männlich;Käthchen von Heilbronn;1810;1810;;;nein
2181;Sachsen-Anhalt;von Kleist;von Kleist;https://d-nb.info/gnd/118563076;männlich;Michael Kohlhaas;1810;1810;;;nein
30;Hessen;von Kleist;von Kleist;https://d-nb.info/gnd/118563076;männlich;Michael Kohlhaas;1810;1810;;;nein
753;Niedersachsen;von Kleist;von Kleist;https://d-nb.info/gnd/118563076;männlich;Michael Kohlhaas;1810;1810;;;nein
2601;Bayern;von Kleist;von Kleist;https://d-nb.info/gnd/118563076;männlich;Michael Kohlhaas;1810;1810;;;nein
1508;Baden-Württemberg;von Kleist;von Kleist;https://d-nb.info/gnd/118563076;männlich;Michael Kohlhaas;1810;1810;;;nein
31;Hessen;von Kleist;von Kleist;https://d-nb.info/gnd/118563076;männlich;Penthesilea;1808;1808;;;nein
860;Niedersachsen;von Kleist;von Kleist;https://d-nb.info/gnd/118563076;männlich;Penthesilea;1808;1808;;;nein
2961;Rheinland-Pfalz;von Kleist;von Kleist;https://d-nb.info/gnd/118563076;männlich;Phenthesilea;1808;1808;;;nein
2964;Rheinland-Pfalz;von Kleist;von Kleist;https://d-nb.info/gnd/118563076;männlich;Prinz Friedrich von Homburg;1821;1821;;;nein
288;Hessen;von Kleist;von Kleist;https://d-nb.info/gnd/118563076;männlich;Prinz Friedrich von Homburg;1821;1809;;;nein
869;Niedersachsen;von Kleist;von Kleist;https://d-nb.info/gnd/118563076;männlich;Prinz Friedrich von Homburg;1821;1810;;;nein
34;Hessen;von Kleist;von Kleist;https://d-nb.info/gnd/118563076;männlich;Über das Marionettentheater;1810;1810;;;nein
2547;Bayern;von Kleist;von Kleist;https://d-nb.info/gnd/118563076;männlich;unbekannt;unbekannt;1777;;;
1350;Bremen;von Kleist;von Kleist;https://d-nb.info/gnd/118563076;männlich;unbekannt;unbekannt;1777;;;
3061;Saarland;von Lothringen Gräfin von Nassau-Saarbrücken;von Lothringen Gräfin von Nassau-Saarbrücken;https://d-nb.info/gnd/118819313;weiblich;Herpin (auch: Herzog Herpin);1437;1437;;;nein
902;Niedersachsen;von Mayenburg;von Mayenburg;https://d-nb.info/gnd/123362474;männlich;Feuergesicht;1998;1998;;;nein
1525;Baden-Württemberg;von Rezzori;von Rezzori;https://d-nb.info/gnd/118600109;männlich;Maghrebinische Geschichten;1953;1953;;;nein
3069;Saarland;von Schirach;von Schirach;https://d-nb.info/gnd/138992215;männlich;Terror;2015;2015;;;nein
2965;Rheinland-Pfalz;von Straßburg;von Straßburg;https://d-nb.info/gnd/118540947;männlich;Tristan;1210;1210;;;nein
2380;Sachsen-Anhalt;von Straßburg;von Straßburg;https://d-nb.info/gnd/118540947;männlich;Tristan;1210;1210;;;nein
3058;Saarland;von Straßburg;von Straßburg;https://d-nb.info/gnd/118540947;männlich;Tristan;1210;1210;;;nein
791;Niedersachsen;von Stuckrad-Barre;von Stuckrad-Barre;https://d-nb.info/gnd/120467356;männlich;Soloalbum;1998;1998;;;nein
700;Niedersachsen;Voorhoeve;Voorhoeve;https://d-nb.info/gnd/129191469;weiblich;Lilly unter den Linden;2004;2004;Bronzener Lufti (2005);;ja
849;Niedersachsen;Wagner;Wagner;https://d-nb.info/gnd/118594117;männlich;Die Kindermörderin;1776;1776;;;nein
9;Hessen;Wagner;Wagner;https://d-nb.info/gnd/118594117;männlich;Die Kindermörderin;1776;1776;;;nein
2966;Rheinland-Pfalz;Wagner;Wagner;https://d-nb.info/gnd/118594117;männlich;Die Kindermörderin;1776;1776;;;nein
2967;Rheinland-Pfalz;Wallraff;Wallraff;https://d-nb.info/gnd/118628836;männlich;Ganz unten;1985;1985;;;nein
2969;Rheinland-Pfalz;Walser;Walser;https://d-nb.info/gnd/118628852;männlich;Brandung;1985;1985;;Georg-Büchner-Preis (1981), Alemannischer Literaturpreis (2002);nein
231;Hessen;Walser;Walser;https://d-nb.info/gnd/118628852;männlich;Brandung;1985;1985;;Georg-Büchner-Preis (1981), Alemannischer Literaturpreis (2002);nein
159;Hessen;Walser;Walser;https://d-nb.info/gnd/118628852;männlich;Das Einhorn;1957;1957;;Georg-Büchner-Preis (1981), Alemannischer Literaturpreis (2002);nein
188;Hessen;Walser;Walser;https://d-nb.info/gnd/118628852;männlich;Der Sturz;1973;1971;;Georg-Büchner-Preis (1981), Alemannischer Literaturpreis (2002);nein
191;Hessen;Walser;Walser;https://d-nb.info/gnd/118628852;männlich;Die Gallistl'sche Krankheit;1972;1972;;Georg-Büchner-Preis (1981), Alemannischer Literaturpreis (2002);nein
2970;Rheinland-Pfalz;Walser;Walser;https://d-nb.info/gnd/118628852;männlich;Die Verteidigung der Kindheit;1991;1991;;Georg-Büchner-Preis (1981), Alemannischer Literaturpreis (2002);nein
1128;Niedersachsen;Walser;Walser;https://d-nb.info/gnd/118628852;männlich;Die Verteidigung der Kindheit;1991;1991;;Georg-Büchner-Preis (1981), Alemannischer Literaturpreis (2002);nein
211;Hessen;Walser;Walser;https://d-nb.info/gnd/118628852;männlich;Ein fliehendes Pferd;1978;1978;;Georg-Büchner-Preis (1981), Alemannischer Literaturpreis (2002);nein
2968;Rheinland-Pfalz;Walser;Walser;https://d-nb.info/gnd/118628852;männlich;Ein fliehendes Pferd;1978;1978;;Georg-Büchner-Preis (1981), Alemannischer Literaturpreis (2002);nein
2388;Sachsen-Anhalt;Walser;Walser;https://d-nb.info/gnd/118628852;männlich;Ein fliehendes Pferd;1978;1978;;Georg-Büchner-Preis (1981), Alemannischer Literaturpreis (2002);nein
2389;Sachsen-Anhalt;Walser;Walser;https://d-nb.info/gnd/118628852;männlich;Ein liebender Mann;2008;2008;;Georg-Büchner-Preis (1981), Alemannischer Literaturpreis (2002);nein
1603;Baden-Württemberg;Walser;Walser;https://d-nb.info/gnd/118628852;männlich;Ein springender Brunnen;1998;1998;;Georg-Büchner-Preis (1981), Alemannischer Literaturpreis (2002);nein
283;Hessen;Walser;Walser;https://d-nb.info/gnd/118628852;männlich;Geschichte vom verlorenen Sohn;unbekannt;unbekannt;;;nein
158;Hessen;Walser;Walser;https://d-nb.info/gnd/118628852;männlich;Halbzeit;1960;1957;;Georg-Büchner-Preis (1981), Alemannischer Literaturpreis (2002);nein
1580;Baden-Württemberg;Walser;Walser;https://d-nb.info/gnd/118628860;männlich;Jakob von Gunten;1909;1909;;;nein
252;Hessen;Walser;Walser;https://d-nb.info/gnd/118628852;männlich;Ohne einander;1993;1993;;Georg-Büchner-Preis (1981), Alemannischer Literaturpreis (2002);nein
1140;Niedersachsen;Walser;Walser;https://d-nb.info/gnd/118628852;männlich;Tod eines Kritikers;2002;2002;;Georg-Büchner-Preis (1981), Alemannischer Literaturpreis (2002);nein
2390;Sachsen-Anhalt;Walser;Walser;https://d-nb.info/gnd/118628852;männlich;Tod eines Kritikers;2002;2002;;Georg-Büchner-Preis (1981), Alemannischer Literaturpreis (2002);nein
1241;Bayern;Walser;Walser;https://d-nb.info/gnd/118628852;männlich;unbekannt;unbekannt;1927;;Georg-Büchner-Preis (1981), Alemannischer Literaturpreis (2002);
2391;Sachsen-Anhalt;Wander;Wander;https://d-nb.info/gnd/119380889;männlich;Der siebente Brunnen;1971;1971;;Heinrich-Mann Preis (1972);nein
87;Hessen;Wassermann;Wassermann;https://d-nb.info/gnd/118629387;männlich;Caspar Hauser oder die Trägheit des Herzens;1908;1908;;;nein
701;Niedersachsen;Wassermann;Wassermann;https://d-nb.info/gnd/118629387;männlich;Das Gold von Caxamalca;1923;1928;;;nein
2971;Rheinland-Pfalz;Watzlawick;Watzlawick;https://d-nb.info/gnd/118629549;männlich;Anleitung zum Unglücklichsein;1983;1983;;;nein
1351;Bremen;Watzlawick;Watzlawick;https://d-nb.info/gnd/118629549;männlich;unbekannt;unbekannt;1921;;;
2972;Rheinland-Pfalz;Wawerzinek;Wawerzinek;https://d-nb.info/gnd/115730001;männlich;Das Kind das ich war;1994;1994;;;nein
2973;Rheinland-Pfalz;Wawerzinek;Wawerzinek;https://d-nb.info/gnd/115730001;männlich;Mein Babylon;1995;1995;;;nein
