;Index;Kommentar;wrong_mention;GND_ID;Mention;Mention_Ort;Titel;Inhalt;ID;Semester;Art;Intervall_Start;Intervall_End;Universität;NER_Pers_Titel;NER_Pers_Inhalt;Unnamed: 0;kommentar
1147;;;;118588893;Novalis;Inhalt;Romantik (Do);"„Indem ich dem Gemeinen einen hohen Sinn, dem Gewöhnlichen ein geheimnisvolles Ansehn, dem Bekannten die Würde des Unbekannten, dem Endlichen einen unendlichen Schein gebe, so romantisiere ich es.“ In diesem berühmten Zitat Friedrich von Hardenbergs (besser bekannt unter seinem Künstlernamen Novalis) kommt ein um 1800 eminent modernes künstlerisches Selbstverständnis zum Ausdruck: Leben und Poesie sollen eins werden. In Gegnerschaft zu aufklärerischen und klassizistischen Kunstauffassungen, wollen die Romantiker*innen der Kunst neue Erfahrungsräume zugänglich machen. Zu den zentralen Charakteristika romantischer Literatur gehören entsprechend ein Interesse am Abgründigen, Irrationalen und Grotesken, die Betonung des Phantastischen und Wunderbaren, genauso wie die Experimentierfreudigkeit im Umgang mit literarischen Gattungen und Formen, an der sich die besondere ästhetische Innovativität romantischer Kunst zeigt. Bei der Romantik handelt es sich insofern um einen übergreifenden Denk- und Kunstzusammenhang, dessen philosophische, ästhetische und wissenschaftliche Folgen bis heute zu spüren sind. 

Im Seminar beschäftigen wir uns mit zentralen Texten der deutschsprachigen Romantik (v. a. Prosa und Lyrik), gewinnen einen Überblick über die verschiedenen Phasen und Orte der Epoche, analysieren ästhetische Grundbegriffe wie Witz und Ironie und arbeiten wichtige kultur-, sozial- und mentalitätsgeschichtliche Kontexte der Zeit um 1800 auf. Im letzten, explorativen Teil des Seminars wollen wir uns mit dem Nachleben der Romantik bis in die Gegenwart beschäftigen – von Richard Wagner bis zur gegenwärtigen Popkultur.
Wir lesen Texte u.a. von Novalis, Friedrich Schlegel, Karoline von Günderrode, Joseph von Eichendorff, Caroline de la Motte-Fouqué und E.T.A. Hoffmann.

Das Seminar findet online statt, zum großen Teil in Live-Sitzungen über Webex. Hinzu kommen einzelne a-synchrone Selbststudienelemente.";stuttgart0567;wise20-21;Seminar (SE);2020-09;2021-03;stuttgart;;['Friedrich von Hardenbergs', 'Novalis', 'Richard Wagner', 'Novalis', 'Friedrich Schlegel', 'Karoline von Günderrode', 'Joseph von Eichendorff', 'Caroline de la Motte-Fouqué', 'E.T.A', 'Hoffmann'];2348.0;
1148;;;;118588893;Novalis;Inhalt;Romantik (Do);"„Indem ich dem Gemeinen einen hohen Sinn, dem Gewöhnlichen ein geheimnisvolles Ansehn, dem Bekannten die Würde des Unbekannten, dem Endlichen einen unendlichen Schein gebe, so romantisiere ich es.“ In diesem berühmten Zitat Friedrich von Hardenbergs (besser bekannt unter seinem Künstlernamen Novalis) kommt ein um 1800 eminent modernes künstlerisches Selbstverständnis zum Ausdruck: Leben und Poesie sollen eins werden. In Gegnerschaft zu aufklärerischen und klassizistischen Kunstauffassungen, wollen die Romantiker*innen der Kunst neue Erfahrungsräume zugänglich machen. Zu den zentralen Charakteristika romantischer Literatur gehören entsprechend ein Interesse am Abgründigen, Irrationalen und Grotesken, die Betonung des Phantastischen und Wunderbaren, genauso wie die Experimentierfreudigkeit im Umgang mit literarischen Gattungen und Formen, an der sich die besondere ästhetische Innovativität romantischer Kunst zeigt. Bei der Romantik handelt es sich insofern um einen übergreifenden Denk- und Kunstzusammenhang, dessen philosophische, ästhetische und wissenschaftliche Folgen bis heute zu spüren sind. 

Im Seminar beschäftigen wir uns mit zentralen Texten der deutschsprachigen Romantik (v. a. Prosa und Lyrik), gewinnen einen Überblick über die verschiedenen Phasen und Orte der Epoche, analysieren ästhetische Grundbegriffe wie Witz und Ironie und arbeiten wichtige kultur-, sozial- und mentalitätsgeschichtliche Kontexte der Zeit um 1800 auf. Im letzten, explorativen Teil des Seminars wollen wir uns mit dem Nachleben der Romantik bis in die Gegenwart beschäftigen – von Richard Wagner bis zur gegenwärtigen Popkultur.
Wir lesen Texte u.a. von Novalis, Friedrich Schlegel, Karoline von Günderrode, Joseph von Eichendorff, Caroline de la Motte-Fouqué und E.T.A. Hoffmann.

Das Seminar findet online statt, zum großen Teil in Live-Sitzungen über Webex. Hinzu kommen einzelne a-synchrone Selbststudienelemente.";stuttgart0567;wise20-21;Seminar (SE);2020-09;2021-03;stuttgart;;['Friedrich von Hardenbergs', 'Novalis', 'Richard Wagner', 'Novalis', 'Friedrich Schlegel', 'Karoline von Günderrode', 'Joseph von Eichendorff', 'Caroline de la Motte-Fouqué', 'E.T.A', 'Hoffmann'];2349.0;
1149;;;;118588893;Novalis;Inhalt;Romantik (Di);"„Indem ich dem Gemeinen einen hohen Sinn, dem Gewöhnlichen ein geheimnisvolles Ansehn, dem Bekannten die Würde des Unbekannten, dem Endlichen einen unendlichen Schein gebe, so romantisiere ich es.“ In diesem berühmten Zitat Friedrich von Hardenbergs (besser bekannt unter seinem Künstlernamen Novalis) kommt ein um 1800 eminent modernes künstlerisches Selbstverständnis zum Ausdruck: Leben und Poesie sollen eins werden. In Gegnerschaft zu aufklärerischen und klassizistischen Kunstauffassungen, wollen die Romantiker*innen der Kunst neue Erfahrungsräume zugänglich machen. Zu den zentralen Charakteristika romantischer Literatur gehören entsprechend ein Interesse am Abgründigen, Irrationalen und Grotesken, die Betonung des Phantastischen und Wunderbaren, genauso wie die Experimentierfreudigkeit im Umgang mit literarischen Gattungen und Formen, an der sich die besondere ästhetische Innovativität romantischer Kunst zeigt. Bei der Romantik handelt es sich insofern um einen übergreifenden Denk- und Kunstzusammenhang, dessen philosophische, ästhetische und wissenschaftliche Folgen bis heute zu spüren sind. 

Im Seminar beschäftigen wir uns mit zentralen Texten der deutschsprachigen Romantik (v. a. Prosa und Lyrik), gewinnen einen Überblick über die verschiedenen Phasen und Orte der Epoche, analysieren ästhetische Grundbegriffe wie Witz und Ironie und arbeiten wichtige kultur-, sozial- und mentalitätsgeschichtliche Kontexte der Zeit um 1800 auf. Im letzten, explorativen Teil des Seminars wollen wir uns mit dem Nachleben der Romantik bis in die Gegenwart beschäftigen – von Richard Wagner bis zur gegenwärtigen Popkultur.
Wir lesen Texte u.a. von Novalis, Friedrich Schlegel, Karoline von Günderrode, Joseph von Eichendorff, Caroline de la Motte-Fouqué und E.T.A. Hoffmann.

Das Seminar findet online statt, zum großen Teil in Live-Sitzungen über Webex. Hinzu kommen einzelne a-synchrone Selbststudienelemente.";stuttgart0568;wise20-21;Seminar (SE);2020-09;2021-03;stuttgart;;['Friedrich von Hardenbergs', 'Novalis', 'Richard Wagner', 'Novalis', 'Friedrich Schlegel', 'Karoline von Günderrode', 'Joseph von Eichendorff', 'Caroline de la Motte-Fouqué', 'E.T.A', 'Hoffmann'];2350.0;
1150;;;;118588893;Novalis;Inhalt;Romantik (Di);"„Indem ich dem Gemeinen einen hohen Sinn, dem Gewöhnlichen ein geheimnisvolles Ansehn, dem Bekannten die Würde des Unbekannten, dem Endlichen einen unendlichen Schein gebe, so romantisiere ich es.“ In diesem berühmten Zitat Friedrich von Hardenbergs (besser bekannt unter seinem Künstlernamen Novalis) kommt ein um 1800 eminent modernes künstlerisches Selbstverständnis zum Ausdruck: Leben und Poesie sollen eins werden. In Gegnerschaft zu aufklärerischen und klassizistischen Kunstauffassungen, wollen die Romantiker*innen der Kunst neue Erfahrungsräume zugänglich machen. Zu den zentralen Charakteristika romantischer Literatur gehören entsprechend ein Interesse am Abgründigen, Irrationalen und Grotesken, die Betonung des Phantastischen und Wunderbaren, genauso wie die Experimentierfreudigkeit im Umgang mit literarischen Gattungen und Formen, an der sich die besondere ästhetische Innovativität romantischer Kunst zeigt. Bei der Romantik handelt es sich insofern um einen übergreifenden Denk- und Kunstzusammenhang, dessen philosophische, ästhetische und wissenschaftliche Folgen bis heute zu spüren sind. 

Im Seminar beschäftigen wir uns mit zentralen Texten der deutschsprachigen Romantik (v. a. Prosa und Lyrik), gewinnen einen Überblick über die verschiedenen Phasen und Orte der Epoche, analysieren ästhetische Grundbegriffe wie Witz und Ironie und arbeiten wichtige kultur-, sozial- und mentalitätsgeschichtliche Kontexte der Zeit um 1800 auf. Im letzten, explorativen Teil des Seminars wollen wir uns mit dem Nachleben der Romantik bis in die Gegenwart beschäftigen – von Richard Wagner bis zur gegenwärtigen Popkultur.
Wir lesen Texte u.a. von Novalis, Friedrich Schlegel, Karoline von Günderrode, Joseph von Eichendorff, Caroline de la Motte-Fouqué und E.T.A. Hoffmann.

Das Seminar findet online statt, zum großen Teil in Live-Sitzungen über Webex. Hinzu kommen einzelne a-synchrone Selbststudienelemente.";stuttgart0568;wise20-21;Seminar (SE);2020-09;2021-03;stuttgart;;['Friedrich von Hardenbergs', 'Novalis', 'Richard Wagner', 'Novalis', 'Friedrich Schlegel', 'Karoline von Günderrode', 'Joseph von Eichendorff', 'Caroline de la Motte-Fouqué', 'E.T.A', 'Hoffmann'];2351.0;
1151;;;;1019509430;Olga;Inhalt;Heimatvorstellungen in der Gegenwartsliteratur;"Der Begriff Heimat evoziert unterschiedliche Vorstellungen: Teils wird er mit regionaler bzw. nationaler Herkunft gleichgesetzt, teils als Sehnsuchtsort beschrieben. In der Literaturgeschichte der letzten 200 Jahre rückte die Vorstellung von Heimat immer wieder in das Zentrum des Interesses von Schriftstellern. Es entstanden Heimatromane, Volksschauspiele oder Dorfgeschichten, die Heimat als Motiv erfolgreich in Szene setzten. In der neueren Gegenwartsliteratur werden Heimatvorstellungen erneut aufgegriffen, zementiert, aber auch − vor allem von Autor*innen mit Migrationshintergrund − in Frage gestellt. Das Seminar wird vor dem Hintergrund aktueller Debatten untersuchen, in welchen Kontexten Heimat thematisiert wird und welche Angebote die Literatur zur Verfügung stellt.

Geplante Texte: 
Aydemir, Fatma; Yaghoobifarah, Hengameh (Hg.): Eure Heimat ist unser Albtraum. Berlin 2019.
Erpenbeck, Jenny: Heimsuchung. Roman. München 2010.
Grjasnowa, Olga: Der Russe ist einer, der Birken liebt. Roman. München 2013.
Goosen, Frank: Sommerfest. Roman. Köln 2012.
Höller, Kristin: Schöner als überall. Originalausgabe. Berlin 2019.
Krug, Nora: Heimat. A German Family Album. 2018.
Piuk, Petra: Toni und Moni oder: Anleitung zum Heimatroman. Zürich 2019.
Salzmann, Sasha Marianna: Außer sich. Roman. Berlin 2018.
Stanišić, Saša: Herkunft. München 2019.
Stanišić, Saša: Vor dem Fest. Roman. München 2014.
Strauß, Botho: Herkunft. München 2014.";stuttgart0212;sose20;Seminar (SE);2020-04;2020-08;stuttgart;;['Aydemir', 'Fatma', 'Yaghoobifarah', 'Hengameh', 'Erpenbeck', 'Jenny', 'Grjasnowa', 'Olga', 'Goosen', 'Frank', 'Höller', 'Kristin', 'Krug', 'Nora', 'Piuk', 'Petra', 'Toni', 'Moni', 'Salzmann', 'Sasha Marianna', 'Stanišić', 'Saša', 'Stanišić', 'Saša', 'Strauß', 'Botho'];2357.0;
1152;;;;1128755149;Olga Castro;Inhalt;Zwischen Äquivalenz und kreativer Untreue – Übersetzungstheorien im Überblick;"Im Seminar wird die Übersetzer*innenperspektive in unterschiedlichen Theorien zur Übersetzung dargestellt. Das Seminar gibt Überblick über die Klassiker der Übersetzungstheorie und legt dann den Fokus auf kulturtheoretische, postkoloniale, feministische, queere und aktivistische Ansätze zur Übersetzung. Im Fokus stehen zentrale Fragestellungen der Translationswissenschaft und -praxis. Mit einem kurzen Rekurs auf meinen Artikel Schändung – Eine Übermalung (2018) zur Shakespeare-Rezeption in Deutschland führe ich in die Geschichte der Übersetzungstheorie ein. Anhand von Friedrich Schleiermachers bahnbrechendem Artikel werden normative Begriffspaare wie „einbürgernde“ und „verfremdende“ Übersetzung diskutiert und hierarchische Kategorien wie „Original” versus „Übersetzung” hinterfragt. Mit Walter Benjamin fragen wir nach der „Aufgabe des Übersetzers“ und der Übersetzerin und betrachten den Übersetzungsakt als kreatives Neu- und Weiterschreiben; wir greifen die Texttreue-Debatte auf und diskutieren in einem neuen Format: Die Studierenden ‚übersetzen‘ Borges‘ Thesen zur „kreativen Untreue“ und Nabokovs Forderungen nach „wörtlicher Übersetzung“ und bilden die Debatte szenisch nach. Dann wenden wir uns dem „Cultural Turn“ zu und dem erweiterten Übersetzungsbegriff, der den Blick auf die „Übersetzung von Kulturen“ lenkt und Literaturen durch die postkoloniale Linse betrachtet. Die Studierenden erarbeiten Homi K. Bhabhas Konzept der „Hybridität“ und „Differenz“. Aus der multilingualen und transkulturellen Perspektive werden vermeintliche hierarchische Kategorien wie „Muttersprache“ versus „Fremdsprache“ hinfällig, wie Yasemin Yildiz aus postmigrantischer Sicht aufzeigt. Mit Gayatri Spivak erörten wir die politische und ethische Dimension der Übersetzungspraxis. Besonderen Wert legt das Seminar auf neueste Social-Justice-Ansätze in der Übersetzungstheorie und -praxis. Wir untersuchen die Probleme bei der Übertragung in eine gegenderte Sprache wie Deutsch und erarbeiten mit Texten von Pilar Godayol und Olga Castro einen feministischen Ansatz. David Gramlings Thesen zu einer queeren und LGBT-Übersetzungspraxis führen in aktuellste Diskurse. 
 Begleitend werden die Theorien an historischen und neuen Übersetzungen anglophoner Literaturen überprüft. Grundlage für die Analyse sind ausgewählte Textbeispiele, die Identitäts-, Race- oder Gender-Diskurse aufgreifen, von Autor*innen wie Shakespeare, Mark Twain, James Baldwin, Teju Cole, Toni Morrison und Brit Bennett. Ein geplanter zusätzlicher Übersetzungsworkshop, der auch interdisziplinär geöffnet werden soll, gibt den Studierenden Gelegenheit, einzelne Theorien praktisch anzuwenden und selbst zu erfahren, wie sie durch informierte Übersetzung neue unerwartete Bedeutungsebenen und Kommunikationsmöglichkeiten eröffnen.";stuttgart0671;sose23;Seminar (SE);2023-04;2023-08;stuttgart;;['Friedrich Schleiermachers', 'Walter Benjamin', 'Borges', 'Nabokovs', 'Homi K. Bhabhas', 'Yasemin Yildiz', 'Gayatri Spivak', 'Pilar Godayol', 'Olga Castro', 'David Gramlings', 'Shakespeare', 'Mark Twain', 'James Baldwin', 'Teju Cole', 'Toni Morrison', 'Brit Bennett'];2358.0;
1153;;;;1025836707;Olivia Wenzels;Inhalt;Literarische Auseinandersetzung mit Rassismus (1960−2020);"Seit dem durch Polizeigewalt herbeigeführten Tod George Floyds am 25. Mai 2020 sind rassistische Strukturen innerhalb dominant weißer Gesellschaften in bislang zumal für Deutschland außergewöhnlichem Maß in das Bewusstsein der Öffentlichkeit gelangt. Publikationen wie Alice Hasters ""Was weiße Menschen nicht über Rassismus hören wollen aber wissen sollten"" (2019), Kübra Gümüşays ""Sprache und Sein"" (2020) und Reni Eddo Lodge ""Why I am no longer talking to white people about race"" (2017, dt. 2019) erreichten in kurzer Zeit hohe Auflagen. Doch die Kritik an Rassismus gibt es nicht erst jetzt. Bereits in den 1980er und 1990er Jahren schrieb May Ayim Lyrik und Essays, die sich mit der Behandlung sichtbarer Minderheiten befassen und die Publikation ""Farbe bekennen"" (1986) gilt als Meilenstein in der Geschichte Schwarzer Deutscher. Das Seminar will einen Blick auf die Auseinandersetzungen mit Rassismus in den Reden von Malcolm X, den Schriften von James Baldwin, Angela Davis und Audre Lorde sowie deren Rezeption in Deutschland (Ost und West) werfen (1960er-1980er Jahre), dann die Texte im Umfeld von ""Farbe bekennen"" in den Blick nehmen und schließlich die aktuelle Diskussion aufgreifen. Während Essays, Reden und autobiographische Texte im Vordergrund stehen, sollen auch die Lyrik Ayims wie das Romandebüt Olivia Wenzels (2020) einbezogen werden. Eine Auswahl an Bild-/Ton Dokumenten zum Thema wird in das Seminar einbezogen.";stuttgart0258;wise20-21;Seminar (SE);2020-09;2021-03;stuttgart;;['George Floyds', 'Alice Hasters', 'Kübra Gümüşays', 'Reni Eddo Lodge', 'May Ayim', 'Malcolm X', 'James Baldwin', 'Angela Davis', 'Audre Lorde', 'Ayims', 'Olivia Wenzels'];2362.0;
1154;;;;118590111;Opitz;Inhalt;Lyrik im 17. Jahrhundert;Das Seminar bietet einen Überblick über das Spektrum der deutschsprachigen Gedichtsproduktion des 17. Jahrhunderts: geistliche Gedichte, galante Dichtung, Gelegenheitsgedichtung, u.a., werden anhand einer Werkauswahl einiger der bedeutendsten Dichter und Dichterinnen der Epoche exemplarisch vorgestellt. Neben der praktischen Gedichtanalyse und -kritik, werden sich Studierende auch mit den poetologischen Entwicklungen der Zeit, den literatur- und sozialhistorischen Bedingungen für die Entwicklung der Dichtung im siebzehnten Jahrhundert, Konzepten von Liebe und anderen Emotionen, Darstellungen der natürlichen Welt und mehr beschäftigen. Zu den Dichtern, die den Schwerpunkt des Seminars bilden werden, gehören unter anderem: Opitz, Gryphius, Fleming, Hoffmannswaldau, Greiffenberg und Kuntsch.;stuttgart0190;wise19-20;Seminar (SE);2019-09;2020-03;stuttgart;;['Opitz', 'Gryphius', 'Fleming', 'Hoffmannswaldau', 'Greiffenberg', 'Kuntsch'];2363.0;
1155;;;;118757733;Oppenheimer;Inhalt;Jud Süß Oppenheimer in der Literatur (Aufklärung bis 20. Jh.);"Joseph Süßkind Oppenheimer, kurz Joseph Süß Oppenheimer (von seinen Gegnern als ‚Jud Süß‘ diffamiert) (1698-1738) wurde 1733 Bankier (‚Hofjude‘) des Herzogs Karl Alexander von Württemberg in Stuttgart und stieg schnell auf zu einem wichtigen Berater des Fürsten. Er führte wichtige Finanz- und Wirtschaftsreformen durch, vom Herzog absolutistisch durchgesetzt. Da der Herzog Katholik war, beraten von einem Juden, ergaben sich Spannungen zu einer vorwiegend protestantischen Bevölkerung. Als Karl Alexander am 12. März 1737 überraschend starb, entluden sich antijüdische Ressentiments, Oppenheimer wurde der Prozess gemacht und zum Tode verurteilt.  Sein Leichnam wurde sechs Jahre lang in einem Käfig zur Schau gestellt. 
Bereits früh wird Oppenheimer zur literarischen Figur, im 20. Jh. schließlich zur NS-Propgandafigur im berüchtigten Film Veit Harlans. In drei Texten soll exemplarisch der Weg von der historischen Person zur literarischen Figur nachvollzogen werden.

David Faßmann: Ein Totengespräch (1738)
Wilhelm Hauffs Novelle Jud Süß (1827)
Lion Feuchtwangers historischer Roman Jud Süß (1925).

Feuchtwangers Roman in der Fischer-Ausgabe muss selbst besorgt werden, die beiden anderen Texte werden auf ILIAS bereitgestellt.";stuttgart0641;sose22;Seminar (SE);2021-04;2021-08;stuttgart;['Jud Süß Oppenheimer'];['Joseph Süßkind Oppenheimer', 'Joseph Süß Oppenheimer', 'Jud Süß', 'Karl Alexander von', 'Karl Alexander', 'Oppenheimer', 'Oppenheimer', 'David Faßmann', 'Wilhelm Hauffs', 'Lion Feuchtwangers', 'Feuchtwangers'];2365.0;
1156;;;;118757733;Oppenheimer;Inhalt;Jud Süß Oppenheimer in der Literatur (Aufklärung bis 20. Jh.);"Joseph Süßkind Oppenheimer, kurz Joseph Süß Oppenheimer (von seinen Gegnern als ‚Jud Süß‘ diffamiert) (1698-1738) wurde 1733 Bankier (‚Hofjude‘) des Herzogs Karl Alexander von Württemberg in Stuttgart und stieg schnell auf zu einem wichtigen Berater des Fürsten. Er führte wichtige Finanz- und Wirtschaftsreformen durch, vom Herzog absolutistisch durchgesetzt. Da der Herzog Katholik war, beraten von einem Juden, ergaben sich Spannungen zu einer vorwiegend protestantischen Bevölkerung. Als Karl Alexander am 12. März 1737 überraschend starb, entluden sich antijüdische Ressentiments, Oppenheimer wurde der Prozess gemacht und zum Tode verurteilt.  Sein Leichnam wurde sechs Jahre lang in einem Käfig zur Schau gestellt. 
Bereits früh wird Oppenheimer zur literarischen Figur, im 20. Jh. schließlich zur NS-Propgandafigur im berüchtigten Film Veit Harlans. In drei Texten soll exemplarisch der Weg von der historischen Person zur literarischen Figur nachvollzogen werden.

David Faßmann: Ein Totengespräch (1738)
Wilhelm Hauffs Novelle Jud Süß (1827)
Lion Feuchtwangers historischer Roman Jud Süß (1925).

Feuchtwangers Roman in der Fischer-Ausgabe muss selbst besorgt werden, die beiden anderen Texte werden auf ILIAS bereitgestellt.";stuttgart0641;sose22;Seminar (SE);2021-04;2021-08;stuttgart;['Jud Süß Oppenheimer'];['Joseph Süßkind Oppenheimer', 'Joseph Süß Oppenheimer', 'Jud Süß', 'Karl Alexander von', 'Karl Alexander', 'Oppenheimer', 'Oppenheimer', 'David Faßmann', 'Wilhelm Hauffs', 'Lion Feuchtwangers', 'Feuchtwangers'];2366.0;
1157;;;;118541358;Oskar Maria Graf;Inhalt;Bayerische Literatur;"Im Zeitalter der Globalisierung gewinnen die regionalen Literaturen neue Bedeutung. Sich in Stuttgart mit der bayerischen Literatur zu beschäftigen, ist weniger abwegig, als man zunächst annehmen könnte, denn (auch) die bayerische Literatur ist hochkarätig. 

Nachdem die Aufklärung im katholischen Bayern weitaus geringere Spuren hinterlassen hatte als im übrigen Deutschland, galt Bayern literarisch als Reich der Finsternis. Doch im Schatten dieses Verdikts entstand seit dem 19. Jahrhundert eine originäre, engagierte, widerspenstige Literatur, die mit dem Zerrbild des hinterwäldlerischen Bayern spielte.

Wir lesen im Seminar ‚typisch bayerische‘ Texte vom 19. Jahrhundert bis heute – von Lena Christ, Ludwig Thoma, Gerhard Polt, Herbert Achternbusch, Franz Xaver Kroetz, Fitzgerald Kusz, Ludwig Ganghofer, Lion Feuchtwanger, Rainer Werner Fassbinder, Martin Sperr, Marielouise Fleißer.

Zum Eingrooven ins Thema empfehle ich dieses ARD-Porträt von Oskar Maria Graf aus dem vergangenen Herbst:

https://www.ardmediathek.de/video/doku-und-reportage/die-rebellionen-des-oskar-maria-graf/br-fernsehen/Y3JpZDovL2JyLmRlL3ZpZGVvLzc2Y2ZjZTdkLWZlMGQtNGU1NS1iN2M0LWE3OTBmYTliMTU4MQ";stuttgart0643;wise22-23;Seminar (SE);2022-09;2023-03;stuttgart;;['Lena Christ', 'Ludwig Thoma', 'Gerhard Polt', 'Herbert Achternbusch', 'Franz Xaver Kroetz', 'Fitzgerald Kusz', 'Ludwig Ganghofer', 'Lion Feuchtwanger', 'Rainer Werner Fassbinder', 'Martin Sperr', 'Marielouise Fleißer', 'Oskar Maria Graf'];2371.0;
1158;;;;128501685;Oswald Egger;Inhalt;Lyrik der Gegenwart;Die Übung spürt aktuellen Tendenzen und Entwicklungen deutschsprachiger Gegenwartslyrik nach – über Generationen hinweg:  Elke Erb, Ulf Stolterfoht, Marcel Beyer, Ann Cotten oder Dagmara Kraus. Grundlage sind auch poetologische Texte, etwa von Monika Rinck, Oswald Egger und Hannes Bajohr sowie Anthologien wie Steffen Popps jüngst erschienene Sammlung „Spitzen“ oder der „kookbooks“-Band zur „Lyrik im Anthropozän“. Die Online-Tonarchive „lyrikline.org“, „dichterlesen.net“ und „litradio.de“ ergänzen das Programm. Thema wird überdies der gegenwärtige Literaturbetrieb sein, die Situation von Lyrikverlagen oder -festivals, von Lyrikkritik und Lyrikübersetzung. Bestandteil der Übung ist nicht zuletzt der Besuch von Veranstaltungen im Literaturhaus Stuttgart.;stuttgart0191;wise19-20;Übung (UE);2019-09;2020-03;stuttgart;;['Elke Erb', 'Ulf Stolterfoht', 'Marcel Beyer', 'Ann Cotten', 'Dagmara Kraus', 'Monika Rinck', 'Oswald Egger', 'Hannes Bajohr', 'Steffen Popps'];2376.0;
1159;;;;118616110;Oswald Spengler;Inhalt;Nietzsche und die Weltanschauungsliteratur;"Friedrich Nietzsche zählt zu den großen Revolutionären der Philosophie. Ihm wird formelhaft die Umwertung aller Werte zugeschrieben. Eine systematische Philosophie war nicht seine Sache; vielmehr setzt er auf den Aphorismus und andere literaturnahe Formen, suchte die Auseinandersetzung mit dem Musikdrama Richard Wagners, das er als Überwindung des Nihilismus begriff. Sowohl Nietzsche Radikalität als auch seine Denk- und Schreibstile machten ihn für viele Denker und Autoren interessant. Ausgehend von der Lektüre der Schriften Nietzsches widmet sich das Seminar seiner Rezeption bei Lou Andreas-Salomé, Rainer Maria Rilke, Oswald Spengler, Sigmund Freud u.a.";stuttgart0369;wise22-23;Seminar (SE);2022-09;2023-03;stuttgart;['Nietzsche'];['Friedrich Nietzsche', 'Richard Wagners', 'Nietzsche', 'Nietzsches', 'Lou Andreas-Salomé', 'Rainer Maria Rilke', 'Oswald Spengler', 'Sigmund Freud'];2377.0;
1160;;;ja;;Othello;Inhalt;Dramen des Bösen vom 16. bis zum 20. Jahrhundert;"Das Böse bildet eines der faszinierendsten und zugleich am schwersten zu begreifende Phänomen der Kulturgeschichte. An der Problematisierung, Reflexion und Ausleuchtung des Bösen hat von jeher auch die Literatur wesentlichen Anteil. Spielarten einer 'Ästethik des Bösen' (Peter-André Alt) wurden dabei in den letzten Jahrzehnten vor allem im Bereich der erzählenden Prosa sowie des fiktionalen Films untersucht. Weit weniger beachtet wurden demgegenüber die Ausprägungen des Bösen im Drama, obwohl die europäischen Literaturen in dieser Gattung ein besonders reichhaltiges Korpus an 'bösen' Texten aufweisen.
Das Seminar spannt einen weiten Bogen vom 16. bis ins 20. Jahrhundert, indem es eine Reihe von klassischen dramatischen Texten, die sich an zentraler Stelle der Frage des Bösen widmen, in den Blick nimmt. Neben einer thematisch-inhaltlichen Auseinandersetzung mit dem Bösen in den einzelnen Texten soll dabei auch immer wieder die Frage aufgeworfen werden, welche spezifischen gattungsmäßigen und medialen Herausforderungen sich für eine Ästhetik des Bösen im Drama stellen.
 
Literatur:
Shakespeare: Richard III
Shakespeare: Othello
Schiller: Die Räuber
Goethe: Faust I
Kleist: Die Hermannsschlacht
Grabbe: Don Juan und Faust
Hofmannsthal: Elektra
Jahn: Medea
Dürrenmatt: Die Physiker
 
Literatur zur Einführung:
Peter-André Alt: Ästhetik des Bösen. München 2010.
Karl Heinz Bohrer: Imaginationen des Bösen. Für eine ästhetische Kategorie. München u. a. 2004.
Volker Klotz: Radikaldramatik. Szenische Vor-Avantgarde von Holberg zu Nestroy, von Kleist zu Grabbe. Bielefeld 1996.";stuttgart0370;wise22-23;Seminar (SE);2022-09;2023-03;stuttgart;;['Peter-André Alt', 'Shakespeare', 'Richard III Shakespeare', 'Othello', 'Schiller', 'Goethe', 'Faust I Kleist', 'Grabbe', 'Don Juan', 'Faust Hofmannsthal', 'Elektra Jahn', 'Dürrenmatt', 'Peter-André Alt', 'Karl Heinz Bohrer', 'Volker Klotz', 'Holberg', 'Nestroy', 'Kleist', 'Grabbe'];2378.0;
