;Index;Kommentar;wrong_mention;GND_ID;Mention;Mention_Ort;Titel;Inhalt;ID;Semester;Art;Intervall_Start;Intervall_End;Universität;NER_Pers_Titel;NER_Pers_Inhalt;Unnamed: 0;kommentar
1013;;;;118584596;Wolfgang Amadeus Mozart;Inhalt;Österreichische Kulturgeschichte;"7. 3. Einführung
14. 3. Mittelalter – Gastvorlesung
21. 3. Renaissance und Humanismus: Paracelsus (Medizin, Astronomie)
28. 3. Barock: Architektur, bildende Kunst, Theater, Fest
4. 4. Experiment Aufklärung: Wolfgang Amadeus Mozart
2. 5. Romantik: Park und Garten (Schlosspark Laxenburg)
9. 5. Biedermeier und Vormärz: Das Wiener Volkstheater
16. 5. Aufschwung der Naturwissenschaften: Gregor Mendel (Botanik, Biologie, Genetik)
23. 5. Wiener Moderne 1900-1930: Wittgensteins Wien (Philosophie, Literatur, Kunst, Architektur, Musik)
6. 6. Mythos Heldenplatz: Umbrüche eines Gedächtnisortes vom 19. bis zum 21. Jahrhundert
13. 6. Gegenwartskunst seit 1968: Steirischer Herbst (Musik, Bildende Kunst, Architektur, Theater, Tanz, Literatur, Neue Medien)
27. 6. Prüfung";wien1090;sose19;VO;2019-04;2019-08;wien;;['Paracelsus', 'Wolfgang Amadeus Mozart', 'Gregor Mendel', 'Wittgensteins'];3113.0;
1014;;;;118584596;Wolfgang Amadeus Mozart;Inhalt;Österreichische Kulturgeschichte;"19. 3. Einführung
26. 3. Renaissance und Humanismus: Paracelsus (Medizin, Astronomie)
2. 4. Barock: Architektur, bildende Kunst, Theater, Fest
23. 4. Experiment Aufklärung: Wolfgang Amadeus Mozart
30. 4. Romantik: Park und Garten (Schlosspark Laxenburg)
7. 5. Biedermeier und Vormärz: Das Wiener Volkstheater
14. 5. Aufschwung der Naturwissenschaften: Gregor Mendel (Botanik, Biologie, Genetik)
28. 5. Wiener Moderne 1900-1930: Wittgensteins Wien (Philosophie, Literatur, Kunst, Architektur, Musik)
4. 6. Mythos Heldenplatz: Umbrüche eines Gedächtnisortes vom 19. bis zum 21. Jahrhundert
18. 6. Gegenwartskunst seit 1968: Steirischer Herbst (Musik, Bildende Kunst, Architektur, Theater, Tanz, Literatur,
Neue Medien)
25. 6. Prüfung";wien1137;sose20;VO;2020-04;2020-08;wien;;['Paracelsus', 'Wolfgang Amadeus Mozart', 'Gregor Mendel', 'Wittgensteins'];3114.0;
1015;;;;118513451;Wolfgang Borchert;Inhalt;NdL: Trümmerliteratur revisited;"""Die ersten schriftstellerischen Versuche unserer Generation nach 1945 hat man als Trümmerliteratur bezeichnet, man hat sie damit abzutun versucht. Wir haben uns gegen diese Bezeichnung nicht gewehrt, weil sie zu Recht bestand: tatsächlich, die Menschen, von denen wir schrieben, lebten in Trümmern, sie kamen aus dem Kriege, Männer und Frauen in gleichem Maße verletzt, auch Kinder. Und sie waren scharfäugig: sie sahen. [...] Wir schrieben also vom Krieg her, von der Heimkehr und dem, was wir im Krieg gesehen hatten und bei der Heimkehr vorfanden: von Trümmern."" (Heinrich Böll: Bekenntnis zur Trümmerliteratur, 1952).
Die Vorlesung wird sich genau damit beschäftigen, was die als ""Trümmerliteratur"" bezeichneten Texte der Jahre unmittelbar nach dem Zweiten Weltkrieg an menschlichen und materiellen, emotionalen und moralischen Verwüstungen ""gesehen"" haben - und was nicht. Und mit der Frage, wie sich über Krieg, Holocaust und Nachkriegselend überhaupt schreiben ließ, welche literarischen Verfahren hier angewandt wurden, welche Traditionen und Modelle fortgesetzt oder neu entworfen wurden. Dazu soll einerseits ein neuer, kritischer Blick auf die klassischen Texte der Nachkriegszeit von Wolfgang Borchert, Heinrich Böll, Alfred Andersch und anderen geworfen werden. Andererseits sollen auch bislang wenig beachtete, vergessene und verdrängte Texte von Autoren wie Robert Neumann, Reinhard Federmann oder Gert Ledig vorgestellt werden.";wien1187;sose21;VO;2021-04;2021-08;wien;;['Heinrich Böll', 'Wolfgang Borchert', 'Heinrich Böll', 'Alfred Andersch', 'Robert Neumann', 'Reinhard Federmann', 'Gert Ledig'];3118.0;
1016;;;;118551019;Wolfgang Hildesheimer;Inhalt;Masterseminar NdL: Das Wissen (von) der Fälschung;"Zum prominenten Gegenstand von Fälschungen ist die Literatur geworden, seitdem es ihr um Authentizitätsansprüche, etwa um Fragen der Autorschaft ging. Von jeher aber kann man sie als einen wissensgeschichtlichen Seismographen verstehen, der die ‚diskurskritische‘ Wirkung unterschiedlichster Fälschungen registriert. Wenn eine ‚Fälschung‘ nicht nur eine zu betrügerischen Zwecken vorgenommene Nachbildung oder Veränderung einer Sache ist, sondern auf Sachverhalte, auf falsche Deklarationen und irrige Zuschreibungen zielt, besteht sie letztlich in Sprech- und Schreibakten, welche Authentizität oder Autorität, Originalität oder Faktizität generieren sollen. Gerade als Wahrheitsspiel (auf dem Feld des Literatur- oder Kunstmarkts, der Wissenschaft oder in der Sphäre amtlicher Dokumente) und als implizite Verfahrenskritik (herrschender Theorien und Praktiken, Konventionen oder Erwartungen) ist die Fälschung zum Thema der Literatur geworden.
Neben klassischen Positionen zur Originalität und Fälschbarkeit von Dichtung wird das Seminar zunächst die Rolle der Philologie als Fälschungsdetektion thematisieren. In einem weiteren Schritt wird es neuzeitliche Autorschafts- und Fiktionskonzepte skizzieren, um sich dann dem ‚Fälschungsoriginal‘ schlechthin, Macphersons ossianischen ‚Übersetzungen‘ zu widmen. Vor diesem Hintergrund werden fiktionale Reflexionen literarischer und künstlerischer Fälschung (von Jean Paul bis Georges Perec, William Gaddis oder Wolfgang Hildesheimer) untersucht, ehe sich das Seminar ‚diskurskritischen‘ Fälschungen in den Bereichen von Ökonomie und Historiographie zuwendet, etwa bei Charles Baudelaire, bei André Gide und im Fall von Binjamin Wilkomirskis ‚Pseudoerinnerungen’. Abschließend sollen Verfahren der schöpferischen oder auch paranoiden Fälschung, des ‚Fake’ im heutigen Sinne, problematisiert werden, nämlich in den ""Protokollen der Weisen von Zion"" ebenso wie im Medium des (Fernseh-)Films: in Orson Welles ""F for Fake"" und William Karels ""Opération lune"".";wien1126;wise19-20;SE;2019-09;2020-03;wien;;['Macphersons', 'Jean Paul', 'Georges Perec', 'William Gaddis', 'Wolfgang Hildesheimer', 'Charles Baudelaire', 'André Gide', 'Binjamin Wilkomirskis', 'Orson Welles', 'William Karels'];3123.0;
1017;;;;118914480;Wolfgang Iser;Inhalt;Masterseminar NdL: Pragmatismus - Literatur als Gesellschaftshandeln.;"Pragmatismus bezeichnet grob gesagt die philosophische Auffassung, dass alles Wissen und alle Kenntnis von der Welt untrennbar mit einem handelnden Umgang mit ihr verknüpft ist. Dieses seit den 1870er Jahren vor allem in der amerikanischen Philosophie entwickelte Konzept hat in der Folge zahlreiche, zum Teil widersprüchliche Ausdeutungen erfahren; sie umfassen u.a.
a) die Forderung, alle philosophischen Ideen empirisch zu prüfen
b) die Bestimmung, dass alle Erfahrung nicht aus einer Repräsentation der Umwelt, sondern aus dem Umgang mit ihr herrührt
c) die Auffassung, dass Sprache und sprachliches Handeln in einem intersubjektiv geteilten und nicht weiter ausfaltbaren ""Flussbett der Grammatik"" fundiert seien.
In der Sprachwissenschaft meint ""Pragmatik"" die radikale Kontextabhängigkeit aller Kommunikation.
Davon ausgehend lassen sich für literaturwissenschaftliche Fragestellungen ebenso unterschiedliche Implikationen ableiten – sie sollen nach einer einleitenden Befragung des mit ""Pragmatismus"" Gemeinten theoretisch und in ihrer Anwendung auf literarische Texte im Seminar untersucht werden:
1) Kunst und Literatur als Erfahrung (John Dewey, gegenwärtige Ansätze)
2) Rezeptionsästhetik (Wolfgang Iser, Hans Robert Jauß, gegenwärtige Ansätze)
3) Literatur und Gesellschaftshandeln (Jean-Paul Sartre, Theodor W. Adorno, Donna Haraway, Jeanny Boully)
4) Anwendung auf literarische Texte (Aimé Cesaire, Bertolt Brecht, Elfriede Jelinek …)
5) Anwendung auf Texte des Autor*innengasts Lisa Spalt (""Das Institut"", ""Ameisendelirium"")
AutorInnenkolloquium Neue Poesie meint, dass die Lehrveranstaltung zusammen mit einer für die gegenwärtige Literatur relevanten Dichterin in der Konzeption abgestimmt ist und diese Dichterin auch zumindest zweimal in die Lehrveranstaltung kommen wird; in diesem Wintersemester wird Lisa Spalt den Themenbereich "" Pragmatismus – Literatur als Gesellschaftshandeln"" in zwei der Semester-Einheiten untersuchen.
Am Ende des Semesters erfolgt am 16.1.2020 (19.00-21.00) eine gemeinsame Präsentation des Erarbeiteten im Literarischen Quartier der Alten Schmiede (Studierende mit Lisa Spalt und dem LV-Leiter). Der literaturwissenschaftliche Erkenntnisprozess soll mit dem gestaltenden Nachvollzug durch die Studierenden komplementiert werden.
Laut Studienplan dienen Masterseminare ""der Entwicklung theoretischer und methodischer Kompetenzen. Selbständiges wissenschaftliches Arbeiten und adäquate Präsentation der Ergebnisse (schriftlich und mündlich) stehen im Vordergrund.""";wien1131;wise19-20;SE;2019-09;2020-03;wien;;['John Dewey', 'Wolfgang Iser', 'Hans Robert Jauß', 'Jean-Paul Sartre', 'Theodor W. Adorno', 'Donna Haraway', 'Jeanny Boully', 'Aimé Cesaire', 'Bertolt Brecht', 'Elfriede Jelinek', 'Lisa Spalt', 'Lisa Spalt', 'Lisa Spalt'];3124.0;
1018;;;;118561294;Wolfgang von Kempelens;Inhalt;NdL: Der Schachtürke;"Erbaut im Auftrag der Kaiserin Maria Theresia und präsentiert 1770 am Habsburger Hof, erlangte „der Schachtürke“ Wolfgang von Kempelens durch Tourneen in Europa und Nordamerika Weltruhm und sorgte sowohl in der Literatur als auch in der Wissensgeschichte des Abendlandes für ein anhaltendes Faszinosum. Der vermeintliche Automat im türkischen Gewand beschwor geschickt (orientalistische) Bilder „des Anderen“ und entfesselte die dichterische Imagination von der Romantik bis in die Moderne (E.T.A. Hoffmann, Jean Paul, Heinrich von Kleist, Edgar Allan Poe), wo er zum Inbegriff der Täuschung, des Doppelgängers und des künstlichen Menschen avancierte. Darüber hinaus diente er aber auch als Denkfigur des historischen Materialismus (Walter Benjamin), der Kybernetik und der Künstlichen Intelligenz (Norbert Wiener, Max Bense). Nicht zuletzt erlangte die Figur durch Amazons Mechanical Turk, einen 2005 gegründeten Microtasking-Marktplatz, neue Relevanz in der digitalen Medienkultur und Arbeitswelt der Gegenwart.
Ziel des Seminars ist der Nachvollzug dieser komplexen Verflechtungsgeschichte anhand von literarischen Texten, historischen Dokumenten, Ausstellungsexponaten sowie von medien- und kulturtheoretischen Schriften. Basis der Seminargespräche bilden selbständige Textlektüren und Recherchen, schriftliche Reflexionen, Impulsreferate und Dozentinneninputs.";wien1238;sose22;PS;2021-04;2021-08;wien;;['Maria Theresia', 'Wolfgang von Kempelens', 'E.T.A', 'Hoffmann', 'Jean Paul', 'Heinrich von Kleist', 'Edgar Allan Poe', 'Walter Benjamin', 'Norbert Wiener', 'Max Bense'];3134.0;
1019;;;;123553148;Xaver Bayer;Inhalt;Masterseminar NdL: Phantastik und Realismus in der österreichischen Gegenwartsliteratur;"Das Seminar begibt sich auf die Suche nach einer Antwort auf die Frage, ob es in der österreichischen Gegenwartsliteratur eine Entsprechung zur Wiener Maler-Schule des ""Phantastischen Realismus"" gibt. ""Phantastik"" wird gattungstheoretisch entweder als Ober- oder als Gegenbegriff zu ""Fantasy"" definiert. Neben grundsätzlichen Überlegungen zum Genre, zu dessen ästhetischer Bewertung - Fantasy haftet der Beigeschmack von leichter Konsumierbarkeit und Trivialität an - geht es um die Besonderheiten einer österreichischen Erzähltradition, die ihren Reiz gerade aus dem nicht aufgelösten Widerspruch zwischen rationaler Welt und ""unerklärlichen"" Ereignissen bezieht. Uns interessiert die Grenze zwischen subjektiv veränderter Wahrnehmung und objektiver ""übersinnlicher"" Gegenwelt, die in diesen Texten immer wieder neu gezogen wird. Dabei soll die Vorgeschichte - beginnend mit Gustav Meyrink um 1900, über die Werke von Leo Perutz und Alexander Lernet-Holenia bis zur Hannelore Valencak und Marlen Haushofer - nur gestreift und der Fokus auf die Prosa der letzten zwanzig Jahre gelegt werden. Im Kontrast bzw. als Ergänzung zur Phantastik rückt auch ein reflektierter Begriff von Realismus in den Blick. Im Mittelpunkt stehen folgende Autorinnen und Autoren:
Bettina Balàka: Unter Menschen
Die Tauben von Brünn
Xaver Bayer: Geschichten mit Marianne
Raphaela Edelbauer: Das flüssige Land
Olga Flor: Talschluss
Morituri
Laura Freudenthaler: Geistergeschichte
Marie Gamillscheg: Alles was glänzt
Thomas Glavinic: Die Arbeit der Nacht
Andrea Grill: Das Schöne und das Notwendige
Das Paradies des Doktor Caspari
Sabine Gruber: Über Nacht
Paulus Hochgatterer: Der Tag, an dem mein Großvater ein Held war
Daniel Kehlmann: Mahlers Zeit
Du hättest gehen sollen
Anna-Elisabeth Mayer: Am Himmel
Hanno Millesi: Der Mythenmacher
Wände aus Papier
Julya Rabinowich: Spaltkopf
Clemens J. Setz: Indigo
Die Liebe zur Zeit des Mahlstädter Kindes
Der Trost runder Dinge
Linda Stift: Stierhunger
Bernhard Strobel: Nach den Gespenstern
Anna Weidenholzer: Der Winter tut den Fischen gut
Weshalb die Herren Seesterne tragen
Das Seminar ist eine Lehrveranstaltung FÜR LEUTE, DIE GERNE LESEN. Jeweils ausgewählte Texte sollen durch eingehende Lektüre, z. T. Close Reading, in ihrer formalen Machart erschlossen und in den thematisch-motivischen Kontext eingeordnet werden. Ziel des Seminars ist ein vertieftes Verständnis aktueller literarischer Tendenzen, die Erweiterung des individuellen Lektürehorizonts und die Erarbeitung eines selbständigen Forschungsansatzes in Auseinandersetzung mit der einschlägigen Sekundärliteratur.";wien1302;sose23;SE;2023-04;2023-08;wien;;['Gustav Meyrink', 'Leo Perutz', 'Alexander Lernet-Holenia', 'Hannelore Valencak', 'Marlen Haushofer', 'Bettina Balàka', 'Brünn', 'Xaver Bayer', 'Marianne', 'Raphaela Edelbauer', 'Olga Flor', 'Laura Freudenthaler', 'Marie Gamillscheg', 'Thomas Glavinic', 'Andrea Grill', 'Caspari', 'Sabine Gruber', 'Paulus Hochgatterer', 'Daniel Kehlmann', 'Mahlers', 'Anna-Elisabeth Mayer', 'Hanno Millesi', 'Julya Rabinowich', 'Clemens J. Setz', 'Linda Stift', 'Bernhard Strobel', 'Anna Weidenholzer'];3139.0;
1020;;;;12203659X;Y.-G. Mix;Inhalt;NdL: Von Blütenlese, Moralaposteln und Cliffhangern. Literarische Journale um 1800;"Wer heute den ""Geisterseher"" von Friedrich Schiller lesen will, kauft ihn, – je nach Budget und Anlass – als allseits bekanntes gelbes Heft, als hübsche Sonderausgabe oder zum Download für‘s Tablet, und liest ihn damit nicht so, wie ihn das Lesepublikum zu Zeiten Schillers kennengelernt hat. Dass es damals kein Reclam und keinen Kindle gab, dass sich Druck und Repräsentationsmöglichkeiten verändert haben, versteht sich von selbst. Dass es aber zum Teil auch nicht wortident die gleichen Texte sind, die sich heute in einer Standard-Druckausgabe finden, vielleicht schon weniger: Viele jener kanonischen Texte des 18. Jahrhunderts, die wir heute wie selbstverständlich in Buchform rezipieren, erschienen zuallererst in einem literarischen Journal, ein Publikationsort, der eines versprach: große Aufmerksamkeit. Zeitschriften waren nicht nur „Leitmedien der Aufklärung“ (E. Fischer/W. Haefs/Y.-G. Mix), die als schnelle und hochfrequente Medien zur Demokratisierung von Wissen und Etablierung einer bürgerlichen Öffentlichkeit (J. Habermas) beitrugen. Sie waren auch beliebte Lektüre, neue Journalnummern ein wichtiges Gesprächsthema einer immer größer und heterogener werdenden Leserschaft (Stichwort Lesesucht). Nicht selten unterscheiden sich die Zeitschriftenfassungen aber von den später veranstalteten Buchpublikationen: Nicht nur wurden manche von den Autor*innen ergänzt, verändert, gekürzt, überarbeitet. Im ursprünglichen Publikationsort traten sie auch – im wahrsten Sinne des Wortes – in anderer Gestalt auf: manchmal ohne Namen des Autors/der Autorin, also anonym, zumeist im Umfeld von Texten anderer Autor*innen, die sich mit Ähnlichem, völlig gleich, oder aber völlig anders beschäftigen, vielleicht in Kombination mit Bildern oder Landkarten, umrahmt von Paratexten (G. Genette, das „Beiwerk des Buches“) wie Inhaltsverzeichnissen, Werbungen, Abonnentenlisten und Titelkupfern, und perspektiviert durch die programmatische Richtline der Herausgeber*innen, auf die manche Beitragende mehr als andere geachtet haben.
Entsprechend der neueren literaturwissenschaftlichen Forschung werden Journale im Rahmen des Proseminars nicht mehr bloß als „ephemeres Sekundärmedium“ (W. Faulstich) betrachtet. Vielmehr gilt es zu hinterfragen, inwieweit die mediale Erscheinungsform eine Bedeutung für Wirkungsweise und Semantik literarischer Texte haben kann. Neben der philologisch genauen Analyse (kanonischer) Texte der Aufklärung und ihrer zentralen poetologischen und ästhetischen Konzepte stehen auch mediengeschichtliche Aspekte im Fokus. Das ermöglicht einen differenzierten Blick auf jene Phase der Mediengeschichte, die den Grundstein für den Literaturbetrieb, wie wir ihn heute kennen, legte.
Gefragt werden soll u.a. auch: Welche (kanonischen) Texte erschienen wie und warum zuerst in Journalen? Warum veröffentlichte man seinen eigenen Text anonym? Wer las eigentlich Zeitschriften, und las überhaupt irgendjemand wirklich Goethe? Wie abonnierte man ein Journal ohne E-Mail? Wer hat Zeitschriften verteilt? Gibt es zeitschriftenspezifische Schreib- und Publikationsformen, präferierte Gattungen? Und was haben Netflix-Cliffhanger damit zu tun?
Besprochen werden u.a. die Journale ""Teutscher Merkur"", ""Thalia"", ""Die Horen"" und neben kanonischem Texten von Immanuel Kant, Christoph Martin Wieland (""Sendeschreiben an einen jungen Dichter""), Friedrich Schiller (""Der Geisterseher"") oder Johann Wolfang von Goethe (""Episteln"") ebenso aus heutiger Sicht weniger bekannte, im 18. Jahrhundert aber vielgelesene Texte. Dazu gehören auch Journale & Texte von und für Frauen, etwa ""Flora, Teutschlands Töchtern geweiht von Freunden und Freundinnen des schönen Geschlechts"".
Großer Wert wird auch auf die Einübung wissenschaftlicher Praxis gelegt, etwa im Rahmen einer Übung zum Thesenbilden. Ein Ziel ist also auch Arbeitsschritte, die für das gesamte Studium wichtig sind, an einem konkreten Beispiel einzuüben.";wien1271;wise22-23;PS;2022-09;2023-03;wien;;['Friedrich Schiller', 'Schillers', 'E. Fischer', 'W. Haefs', 'Y.-G. Mix', 'J. Habermas', 'W. Faulstich', 'Goethe', 'Immanuel Kant', 'Christoph Martin Wieland', 'Friedrich Schiller', 'Johann Wolfang von Goethe'];3143.0;
1021;;;;118808230;Zachariä;Inhalt;Masterseminar NdL: Komische Versepik im 18. und 19. Jahrhundert;"Die ehrwürdige Gattung des Heldenepos, seit Homer und Vergil kanonisiert, geriet um 1700 in eine Krise, obwohl sie weiterhin offiziell hoch angesehen war. Eine mögliche Alternative – neben dem unaufhaltsamen Aufstieg des Romans als „moderner Epopöe“ – waren verschiedene Formen komischer Versepik, für die es bis heute keine eindeutige Gattungsdefinition gibt. Ritchie Robertson spricht in seiner maßgeblichen Untersuchung 2009 von Mock-Epic Poetry.
Im Seminar sollen deutschsprachige Texte, die diesem Genre zugerechnet werden können, analysiert werden. Das Lehrziel ist aber auch eine breitere Kenntnis der europäischen Tradition, weshalb wir uns am Beginn mit der relevanten Sekundärliteratur, vor allem mit Ritchie Robertsons Mock-Epic Poetry from Pope to Heine (Oxford University Press 2009) auseinandersetzen werden.
Für einen positiven Abschluss müssen Sie in den Sitzungen physisch und geistig präsent sein (ich akzeptiere maximal drei Fehlstunden) und am Ende eine schriftliche Arbeit von 25 Seiten verfassen. Das Seminar selbst wird als Gesprächsrunde gehalten, in der fortlaufend über Fortschritte und Schwierigkeiten bei der Arbeit berichtet und reflektiert wird.
In einem Schluss-Block, bei dem Sie unbedingt anwesend sein müssen, werden die Arbeiten präsentiert und diskutiert. Dieser Schlussblock wird am 26. Juni und zusätzlich zu einem Termin in unmittelbarer zeitlicher Nähe, den wir im Seminar vereinbaren werden, stattfinden.
Ergo: Abgabetermin einer Erstversion der Seminararbeit bereits am 19. Juni.
Geplanter Kanon:
Uz, Johann Peter: Sieg des Liebesgottes (1753)
Zachariä, Just Friedrich Wilhelm: Der Renommist (1754)
Wieland, Christoph Martin: Idris und Zenide (1768)
Wieland, Christoph Martin: Der neue Amadis (1771)
Blumauer, Aloys: Virgils Aeneis travestirt (1782ff.)
Kortum, Karl Arnold: Die Jobsiade (1799)
Ratschky, Joseph Franz: Melchior Striegel (1793ff.)
Goethe, Johann Wolfgang: Reineke Fuchs (1794)
Immermann: Tulifäntchen (1830)
Heine, Heinrich: Atta Troll (1842)
Heine, Heinrich: Deutschland. Ein Wintermärchen. (1844)
Grün, Anastasius: Nibelungen im Frack (1843)
Hamerling, Robert: Homunkulus. Modernes Epos in zehn Gesängen. (1888)
Wildgans, Anton: Kirbisch oder der Gendarm, die Schande und das Glück (1927)";wien1303;sose23;SE;2023-04;2023-08;wien;;['Homer', 'Vergil', 'Ritchie Robertson', 'Ritchie Robertsons', 'Pope', 'Heine', 'Uz', 'Johann Peter', 'Zachariä', 'Just Friedrich Wilhelm', 'Wieland', 'Christoph Martin', 'Idris', 'Zenide', 'Wieland', 'Christoph Martin', 'Blumauer', 'Aloys', 'Kortum', 'Karl Arnold', 'Ratschky', 'Joseph Franz', 'Melchior Striegel', 'Goethe', 'Johann Wolfgang', 'Immermann', 'Heine', 'Heinrich', 'Heine', 'Heinrich', 'Grün', 'Anastasius', 'Hamerling', 'Robert', 'Wildgans', 'Anton'];3155.0;
1022;;;;12053715X;Zaimoğlu;Inhalt;NdL: Seltsame Komik von Kleist bis Jelinek;"Was ist komisch an Komik? In diesem Bachelorseminar setzen wir uns mit einer Reihe von literarischen Werken, meistens Komödien, aber auch anderen „komischen“ Texten auseinander, um der Frage nach dem Komischen nachzugehen. Untersucht werden einerseits die literarischen und theatralischen Techniken der Komik bzw. des Komischen, und anderseits deren eigentümlichen politischen und ästhetischen Wirkungen. Ausgangspunkt unserer Überlegungen ist die Beobachtung einer Beziehung zwischen Komik und Fremdheit oder Entfremdung bzw. Verfremdung: Komik ist komisch. Es ist vielleicht auch aus diesem Grund so, dass das politische Potenzial der Komik recht zweideutig ist. Denn Komik wird oft als eine Form der Kritik an vorherrschenden Normen gefeiert, aber sie trägt ebenso oft zur Aufrechterhaltung normalisierender Haltungen und Verhältnisse bei.
Unsere Diskussion der literarischen Werke von Kleist, Nestroy, Heine, Büchner, Kraus, Bernhard, Jelinek, und Zaimoğlu wird durch Lektüren theoretischer Texte zu Komik, Humor, Witz und Lachen (Lachen (Jean Paul, Bergson, Freud, Bachtin, Adorno, Ahmed, Ngai)) ergänzt.
Die LV findet ausschließlich online statt. Nichtsdestotrotz werden wir unser Bestes geben, der LV eine authentische Seminarstimmung zu verleihen. Das Seminar ist diskussionsintensiv und soll ein Forum für offenen, lebendigen und gegenseitigen Austausch zwischen Teilnehmer*innen sein. Diskussionen (in Kleingruppen via „breakout rooms“ und im Plenum) und kurze schriftliche Übungen (über Moodle) sollen reichlich Gelegenheit bieten, eigene Interpretationsfähigkeiten einzuüben und sich auf BA-Arbeiten vorzubereiten. In Hinblick auf die BA-Arbeit werden außerdem Strategien zum Recherchieren, Verfassen und Gestalten wissenschaftlicher Arbeiten besprochen.
Unsere Diskussion der literarischen Werke von Kleist, Nestroy, Heine, Büchner, Kraus, Kafka, Bernhard, Jelinek, und Zaimoğlu wird durch Lektüren der theoretischen Texte zu Komik, Humor, Witz und Lachen (Jean Paul, Bergson, Freud, Bachtin, Adorno, Ahmed, Ngai) ergänzt.
Die LV findet ausschließlich online statt. Nichtsdestotrotz werden wir unser Bestes geben, der LV eine authentische Seminarstimmung zu verleihen. Das Seminar ist diskussionsintensiv und soll ein Forum für offenen, lebendigen und gegenseitigen Austausch zwischen Teilnehmer*innen sein. Diskussionen (in Kleingruppen „breakout rooms“ und im Plenum) und kurze schriftliche Übungen (über Moodle) sollen reichlich Gelegenheit bieten, eigene Interpretationsfähigkeiten zu üben und sich auf PS-Arbeiten vorzubereiten. In Hinblick auf die PS-Arbeit werden außerdem Strategien zum Recherchieren, Verfassen und Gestalten wissenschaftlicher Arbeiten besprochen.";wien1190;sose21;SE-B;2021-04;2021-08;wien;['Kleist', 'Jelinek'];['Kleist', 'Nestroy', 'Heine', 'Büchner', 'Kraus', 'Bernhard', 'Jelinek', 'Zaimoğlu', 'Jean Paul', 'Bergson', 'Freud', 'Bachtin', 'Adorno', 'Ahmed', 'Ngai', 'Kleist', 'Nestroy', 'Heine', 'Büchner', 'Kraus', 'Kafka', 'Bernhard', 'Jelinek', 'Zaimoğlu', 'Jean Paul', 'Bergson', 'Freud', 'Bachtin', 'Adorno', 'Ahmed', 'Ngai'];3156.0;
